id;listing_url;name;host_id;host_name;host_is_superhost;neighbourhood_cleansed;property_type;room_type;bathrooms_text;bedrooms;beds;amenities;price;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month;Random
34443430;https://www.airbnb.com/rooms/34443430;Luxury Double Floor 3-Bedroom Apartment in Centre;102260226;Pelle;f;Oud-Oost;Entire apartment;Entire home/apt;1.5 baths;3.0;5.0;"[""Wifi"", ""Iron"", ""Private entrance"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Dryer"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Heating"", ""Indoor fireplace"", ""Washer"", ""Refrigerator"", ""Smoke alarm"", ""Stove""]";200.0;5;2019-10-15;2020-02-16;100;10.0;9.0;10.0;10.0;10.0;9.0;0.35;0
34463121;https://www.airbnb.com/rooms/34463121;Canal view apartment in Amsterdam-West;92405146;Annick;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Carbon monoxide alarm"", ""Single level home"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Kitchen"", ""Cooking basics"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Heating"", ""Washer""]";160.0;3;2019-06-03;2019-06-16;100;10.0;10.0;9.0;10.0;10.0;10.0;0.16;0
34467697;https://www.airbnb.com/rooms/34467697;Spacious and characteristic city apartment +garden;48957702;Jelle & Marije;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1.5 baths;2.0;2.0;"[""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""Single level home"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Indoor fireplace"", ""Lockbox"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";225.0;2;2019-05-28;2020-02-16;100;10.0;9.0;10.0;10.0;10.0;10.0;0.11;0
34487122;https://www.airbnb.com/rooms/34487122;Cosy Hideaway in the Heart of Jordaan;52075936;Bela And Tom;f;Centrum-West;Entire apartment;Entire home/apt;1.5 baths;1.0;1.0;"[""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";170.0;9;2019-05-12;2020-09-13;98;10.0;10.0;10.0;10.0;10.0;9.0;0.46;0
34496448;https://www.airbnb.com/rooms/34496448;stylish and spacious appartment in the pijp area;260372695;Joost;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1.5 baths;1.0;1.0;"[""Microwave"", ""Carbon monoxide alarm"", ""Single level home"", ""Freezer"", ""Sound system"", ""Refrigerator"", ""Dishes and silverware"", ""Hot tub"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""TV"", ""Body soap"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Kitchen"", ""Cooking basics"", ""Indoor fireplace"", ""Iron"", ""Dishwasher"", ""Nespresso machine"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Laundromat nearby"", ""Bed linens"", ""Extra pillows and blankets"", ""Heating"", ""Washer""]";150.0;8;2019-06-17;2020-01-04;100;10.0;10.0;10.0;10.0;10.0;10.0;0.44;0
34505122;https://www.airbnb.com/rooms/34505122;Charming 150m2 house with 4 bedrooms and a garden.;44276500;Nicoline En Gil;t;Noord-West;Entire house;Entire home/apt;2 baths;4.0;4.0;"[""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""First aid kit"", ""Smoke alarm"", ""High chair"", ""Children\u2019s dinnerware"", ""Private entrance"", ""Cable TV"", ""TV"", ""Free street parking"", ""Wifi"", ""Pocket wifi"", ""Hot water"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Ethernet connection"", ""Iron"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Heating"", ""Washer""]";149.0;7;2019-06-03;2019-08-11;97;9.0;9.0;9.0;10.0;9.0;9.0;0.38;0
34518478;https://www.airbnb.com/rooms/34518478;Light & stylish apartment  in popular west side;113977564;Willem;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Hangers"", ""Essentials"", ""Kitchen"", ""Heating"", ""Smoke alarm""]";158.0;8;2019-06-21;2020-08-27;98;10.0;10.0;9.0;9.0;10.0;9.0;0.44;0
34523877;https://www.airbnb.com/rooms/34523877;Central third floor private room near Vondelpark 1;260529019;Shiraz;t;De Baarsjes - Oud-West;Private room in apartment;Private room;1.5 shared baths;1.0;1.0;"[""Wifi"", ""Hot water"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Dedicated workspace"", ""Essentials"", ""Bed linens"", ""Heating"", ""Smoke alarm""]";37.0;7;2019-08-05;2020-09-13;100;10.0;10.0;10.0;10.0;10.0;9.0;0.42;0
34526037;https://www.airbnb.com/rooms/34526037;Spacious room in nice apartment;91551000;Stefan;f;De Baarsjes - Oud-West;Private room in apartment;Private room;1.5 shared baths;1.0;2.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Shampoo"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Essentials"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";20.0;42;2019-06-06;2020-11-05;90;9.0;8.0;10.0;10.0;9.0;9.0;2.26;0
34528165;https://www.airbnb.com/rooms/34528165;SPACIOUS AND LUXURIOUS APT | 80m2 | 2BDR;1464510;Wendy And Bram;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;2.0;2.0;"[""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""Window guards"", ""TV"", ""Pack \u2019n Play/travel crib"", ""Stove"", ""Wifi"", ""Coffee maker"", ""Hangers"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating""]";254.0;4;2019-06-27;2019-10-21;85;10.0;8.0;10.0;10.0;9.0;9.0;0.22;0
34533379;https://www.airbnb.com/rooms/34533379;Beautiful apartment next to Vondelpark;3050361;Isabelle;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;2.0;2.0;"[""Private entrance"", ""Essentials""]";150.0;2;2019-06-11;2019-07-14;100;10.0;10.0;10.0;10.0;10.0;8.0;0.11;0
34539389;https://www.airbnb.com/rooms/34539389;Luxery apartment with terrace by canal;12249725;Melanie;t;Bos en Lommer;Entire apartment;Entire home/apt;1.5 baths;1.0;1.0;"[""Free parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Elevator"", ""Iron"", ""Dishwasher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";115.0;8;2019-05-22;2020-09-13;98;10.0;10.0;10.0;10.0;10.0;9.0;0.42;0
34586974;https://www.airbnb.com/rooms/34586974;Charming house in the centre of Amsterdam;260804255;Bart;f;Centrum-Oost;Entire apartment;Entire home/apt;1 bath;2.0;4.0;"[""Wifi"", ""Oven"", ""Private entrance"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""TV"", ""Heating"", ""Cooking basics"", ""Dishes and silverware"", ""Refrigerator"", ""Stove""]";200.0;3;2019-06-03;2020-01-05;100;10.0;10.0;8.0;10.0;10.0;9.0;0.16;0
34587245;https://www.airbnb.com/rooms/34587245;"Canal House Boat Stay; brand new! Van Gogh Suite";808981;Caspar & Enza;t;Centrum-West;Private room in houseboat;Private room;1 private bath;1.0;1.0;"[""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Single level home"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Private entrance"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Lockbox"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Waterfront""]";108.0;48;2019-07-06;2020-10-18;99;10.0;10.0;10.0;10.0;10.0;10.0;2.73;0
34704820;https://www.airbnb.com/rooms/34704820;Spacious, quiet, light and clean 71 sqm apartment;2236961;Beatrijs;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1.5 baths;1.0;1.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Private entrance"", ""Hangers"", ""Host greets you"", ""Long term stays allowed"", ""Shampoo"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";137.0;2;2019-08-05;2019-08-28;100;10.0;10.0;10.0;10.0;9.0;10.0;0.12;0
34727451;https://www.airbnb.com/rooms/34727451;Havenlodge Mondriaan;70535893;Huub & Sylvia;f;IJburg - Zeeburgereiland;Private room in boat;Private room;1 private bath;1.0;1.0;"[""Lock on bedroom door"", ""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Patio or balcony"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Lockbox"", ""Paid parking off premises"", ""Essentials"", ""Bed linens"", ""Heating"", ""Waterfront""]";149.0;22;2019-07-15;2020-02-24;90;9.0;10.0;10.0;8.0;9.0;8.0;1.27;0
34738226;https://www.airbnb.com/rooms/34738226;Fantastic apt in bustling center of A'dam + bath;39113987;BnB-Beheer;f;Centrum-Oost;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Oven"", ""Microwave"", ""Coffee maker"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""Stove"", ""TV"", ""Heating"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Hair dryer"", ""Smoke alarm"", ""Elevator""]";139.0;10;2019-06-02;2019-07-31;90;9.0;9.0;9.0;10.0;10.0;9.0;0.54;0
34751217;https://www.airbnb.com/rooms/34751217;Cosy studio with canal view;5409295;Bowen;f;Centrum-West;Entire apartment;Entire home/apt;1.5 baths;;2.0;"[""Microwave"", ""Carbon monoxide alarm"", ""First aid kit"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Waterfront""]";100.0;12;2019-05-25;2020-01-01;90;10.0;9.0;10.0;10.0;10.0;9.0;0.63;0
34778190;https://www.airbnb.com/rooms/34778190;District Apartment;5833627;Greg;f;Centrum-Oost;Entire apartment;Entire home/apt;2 baths;1.0;3.0;"[""Wifi"", ""Patio or balcony"", ""Coffee maker"", ""Dishwasher"", ""Fire extinguisher"", ""Shampoo"", ""Essentials"", ""Dryer"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Refrigerator"", ""Washer"", ""Smoke alarm""]";700.0;13;2019-06-04;2020-03-20;85;9.0;9.0;10.0;9.0;10.0;8.0;0.7;0
34799367;https://www.airbnb.com/rooms/34799367;Spacious two-floor apartment in De Pijp near RAI;1475364;Peter;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1.5 baths;1.0;1.0;"[""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";225.0;4;2019-06-02;2019-12-30;100;10.0;10.0;10.0;10.0;10.0;9.0;0.21;0
34836972;https://www.airbnb.com/rooms/34836972;family-house with garden,  in centre of Amsterdam;14482027;Katarina;f;Centrum-Oost;Entire townhouse;Entire home/apt;2 baths;4.0;4.0;"[""Barbecue utensils"", ""Children\u2019s books and toys"", ""Microwave"", ""First aid kit"", ""Baking sheet"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""BBQ grill"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Bathtub"", ""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Indoor fireplace"", ""Garden or backyard"", ""Iron"", ""Room-darkening shades"", ""Dishwasher"", ""Baby safety gates"", ""Dryer"", ""Essentials"", ""Fireplace guards"", ""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Heating"", ""Washer""]";210.0;2;2019-06-16;2020-02-21;100;10.0;10.0;10.0;10.0;10.0;9.0;0.11;0
34850406;https://www.airbnb.com/rooms/34850406;Beautiful apartment | CITY CENTRE | Canal view;12479150;Eva;t;Centrum-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Single level home"", ""Baking sheet"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Shower gel"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Lockbox"", ""Iron"", ""EV charger"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";180.0;12;2019-05-26;2020-09-13;100;10.0;10.0;10.0;10.0;10.0;10.0;0.63;0
34862124;https://www.airbnb.com/rooms/34862124;A beautiful cozy and spacious Amsterdam apartment;262821516;Vincent;f;Oud-Oost;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Essentials"", ""Kitchen"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";139.0;6;2019-07-01;2020-01-02;96;10.0;10.0;10.0;10.0;10.0;9.0;0.34;0
34877330;https://www.airbnb.com/rooms/34877330;Cosy room in modern apartment!;262928882;Loic;f;De Pijp - Rivierenbuurt;Private room in apartment;Private room;1 shared bath;1.0;1.0;"[""Wifi"", ""Oven"", ""EV charger"", ""Hot water"", ""Hangers"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Bed linens"", ""Heating"", ""Indoor fireplace"", ""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Smoke alarm"", ""Stove""]";88.0;35;2019-06-10;2020-03-10;91;9.0;9.0;9.0;10.0;9.0;9.0;1.9;0
34936516;https://www.airbnb.com/rooms/34936516;Ground floor apartment near Vondelpark with garden;227579844;Thorkell;f;Zuid;Entire apartment;Entire home/apt;1.5 baths;2.0;2.0;"[""Carbon monoxide alarm"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Dishwasher"", ""Host greets you"", ""Dryer"", ""Essentials"", ""Heating"", ""Washer""]";175.0;2;2019-07-26;2019-09-29;90;10.0;8.0;10.0;10.0;9.0;9.0;0.12;0
34963435;https://www.airbnb.com/rooms/34963435;Stylish and modern Amsterdam City apartment.;27330345;Rutger;t;Westerpark;Entire apartment;Entire home/apt;1 bath;2.0;2.0;"[""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";329.0;8;2019-06-22;2019-12-31;98;10.0;10.0;10.0;10.0;10.0;10.0;0.44;0
35038816;https://www.airbnb.com/rooms/35038816;COZY place | Calm location & Close to centre;10116021;Marley;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Stove"", ""Heating"", ""TV"", ""Cooking basics"", ""Shower gel"", ""Dishwasher"", ""Patio or balcony"", ""Extra pillows and blankets"", ""Shampoo"", ""Hair dryer"", ""Wifi"", ""Oven"", ""Fire extinguisher"", ""Coffee maker"", ""Room-darkening shades"", ""Bed linens"", ""Essentials"", ""Cable TV"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Hot water"", ""Children\u2019s books and toys"", ""Kitchen"", ""Hangers"", ""Washer"", ""Smoke alarm"", ""Dedicated workspace"", ""Private entrance""]";88.0;8;2019-06-19;2020-09-19;100;10.0;9.0;10.0;10.0;10.0;9.0;0.44;0
35046161;https://www.airbnb.com/rooms/35046161;Family house, free parking, 4 bikes, garden;135390824;Devi;f;Noord-West;Entire house;Entire home/apt;1.5 baths;2.0;4.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Private entrance"", ""Hangers"", ""Free parking on premises"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Heating"", ""Washer"", ""Lockbox"", ""Smoke alarm""]";120.0;3;2019-08-09;2019-08-15;100;10.0;10.0;10.0;10.0;10.0;9.0;0.18;0
35055226;https://www.airbnb.com/rooms/35055226;Spacious appartment with a garden;62814875;Eglė;f;Oud-Oost;Entire apartment;Entire home/apt;1.5 baths;1.0;2.0;"[""Microwave"", ""Carbon monoxide alarm"", ""Single level home"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Paid parking on premises"", ""Oven"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating""]";287.0;3;2019-08-22;2019-09-15;93;9.0;9.0;10.0;10.0;9.0;9.0;0.19;0
35073332;https://www.airbnb.com/rooms/35073332;Crib East;264206231;Shahzad;f;Watergraafsmeer;Private room in apartment;Private room;1 shared bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer""]";50.0;2;2019-06-17;2020-01-06;90;9.0;8.0;10.0;10.0;10.0;9.0;0.11;0
35109606;https://www.airbnb.com/rooms/35109606;Cozy and light appartment nearby Central Station;260682038;Charley;f;Westerpark;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Private entrance"", ""Hangers"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Heating""]";114.0;3;2019-08-04;2019-10-20;100;9.0;10.0;10.0;10.0;10.0;10.0;0.18;0
35118660;https://www.airbnb.com/rooms/35118660;WaterArq with swimming area;43514574;Kalile;f;IJburg - Zeeburgereiland;Houseboat;Entire home/apt;1 bath;3.0;4.0;"[""Wifi"", ""Iron"", ""Private entrance"", ""Hangers"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Waterfront"", ""Washer"", ""Smoke alarm"", ""Pool""]";358.0;4;2019-07-15;2019-08-11;90;10.0;9.0;9.0;9.0;10.0;8.0;0.23;0
35136043;https://www.airbnb.com/rooms/35136043;Beautifull 2 bedroom apartment Amsterdam center;128203243;Tim;f;Centrum-West;Private room in apartment;Private room;1 private bath;2.0;2.0;"[""Wifi"", ""Private entrance"", ""Private living room"", ""Essentials"", ""Heating""]";149.0;33;2019-07-07;2020-10-12;81;9.0;8.0;9.0;8.0;10.0;8.0;1.88;0
35157940;https://www.airbnb.com/rooms/35157940;Room in Amsterdam;163592969;Arley;t;Noord-West;Private room in apartment;Private room;1.5 shared baths;1.0;1.0;"[""Wifi"", ""Iron"", ""Patio or balcony"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Free parking on premises"", ""Dryer"", ""Essentials"", ""TV"", ""Heating"", ""Refrigerator"", ""Dishes and silverware"", ""Free street parking"", ""Smoke alarm""]";90.0;8;2019-06-09;2020-01-27;93;9.0;9.0;9.0;9.0;8.0;9.0;0.43;0
35222232;https://www.airbnb.com/rooms/35222232;Light and cosy appartment in Amsterdam Oud-West;40966470;Janniek;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Carbon monoxide alarm"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Heating"", ""Washer"", ""Smoke alarm""]";140.0;2;2019-08-10;2020-02-22;80;9.0;7.0;10.0;10.0;10.0;10.0;0.12;0
35256770;https://www.airbnb.com/rooms/35256770;Newly renovated home;497550;Marieke;f;Oud-Noord;Entire apartment;Entire home/apt;1 bath;2.0;2.0;"[""Wifi"", ""Iron"", ""Private entrance"", ""Shampoo"", ""Free parking on premises"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";115.0;2;2019-07-17;2019-07-21;100;10.0;10.0;10.0;10.0;10.0;10.0;0.12;0
